policyID,eq_site_limit,hu_site_limit,fl_site_limit,tiv_2011,eq_site_deductible
759677,4517802.9,4517802.9,4517802.9,4517802.9,0
402439,229482.9,229482.9,229482.9,229482.9,0
496891,434120.4,434120.4,434120.4,434120.4,0
751880,14200.2,14200.2,14200.2,14200.2,0
180339,0,486900000,0,486900000,0
739543,0,738311,0,738311,0
538388,582480.9,582480.9,582480.9,582480.9,0
407948,287946,287946,287946,287946,0
453870,11620.8,11620.8,11620.8,11620.8,0
899599,3805419.6,3805419.6,3805419.6,3805419.6,0
957107,13410000,13410000,13410000,13410000,0
364806,614512.8,614512.8,0,614512.8,0
730960,0,3199526.33,0,3199526.33,0
388639,0,148092.36,0,148092.36,0
651762,0,24864.89,0,24864.89,0
239767,0,12706.69,0,12706.69,0
785452,0,7953.11,0,7953.11,0
866634,0,7770.28,0,7770.28,0
356785,0,17953.91,0,17953.91,0
791177,0,12889.52,0,12889.52,0
189065,0,12889.52,0,12889.52,0
567288,0,711209,0,711209,0
696429,0,147543.87,0,147543.87,0
173593,0,23767.91,0,23767.91,0
483231,0,62253.64,0,62253.64,0
524817,0,1430645.35,0,1430645.35,0
433858,0,17953.91,0,17953.91,0
515847,0,777027.82,0,777027.82,0
248527,0,7953.11,0,7953.11,0
244185,0,7953.11,0,7953.11,0
887660,0,228537.6,0,228537.6,0
190270,0,228537.6,0,228537.6,0
627292,0,24133.57,0,24133.57,0
752292,0,411367.67,0,411367.67,0
411702,0,182830.08,0,182830.08,0
261824,0,4095091.97,0,4095091.97,0
172743,0,6353345.14,0,6353345.14,0
714106,0,400397.87,0,400397.87,0
296935,0,964428.65,0,964428.65,0
897942,0,887640.02,0,887640.02,0
717358,0,99642.39,0,99642.39,0
296886,0,135294.26,0,135294.26,0
616578,0,240421.55,0,240421.55,0
426860,0,84101.83,0,84101.83,0
830485,0,131637.65,0,131637.65,0
104261,0,10969.8,0,10969.8,0
857087,0,583904.57,0,583904.57,0
492109,0,4746433.5,0,4746433.5,0
849286,0,6761157.94,0,6761157.94,0
278776,0,5111869.5,0,5111869.5,0
904598,0,1207831.5,0,1207831.5,0
461375,0,52488,0,52488,0
786935,0,12150,0,12150,0
301004,0,930447,0,930447,0
645551,0,256284,0,256284,0
279775,0,91350,0,91350,0
550127,0,23940000,0,23940000,0
823812,0,3459583.61,0,3459583.61,0
373214,1634724,1634724,1634724,1634724,0
484207,0,18000,0,18000,0
941547,84150,84150,84150,84150,0
817319,0,90000,0,90000,0
565163,0,506677.23,0,506677.23,0
141265,0,459810.54,0,459810.54,0
930249,7994803.5,7994803.5,7994803.5,7994803.5,0
911805,2122582.5,2122582.5,2122582.5,2122582.5,0
911763,1395000,1395000,1395000,1395000,0
142784,126540,126540,126540,126540,0
556390,77400,77400,77400,77400,0
425483,22500,22500,22500,22500,0
318253,0,321781.68,0,321781.68,0
388452,0,20342.52,0,20342.52,0
915061,0,537227.46,0,537227.46,0
989895,0,2195142.84,0,2195142.84,0
125162,0,59490000,0,59490000,0
476358,300994.2,300994.2,300994.2,300994.2,0
998680,530185.5,530185.5,530185.5,530185.5,0
549390,0,18270000,0,18270000,0
665681,364302,364302,364302,364302,0
621938,173952.9,173952.9,173952.9,173952.9,0
569906,0,154452.27,0,154452.27,0
294008,0,154560.27,0,154560.27,0
571609,0,154560.27,0,154560.27,0
778282,20250000,20250000,20250000,20250000,0
744182,0,2018083.5,0,2018083.5,0
745134,0,135000,0,135000,0
353350,0,108000,0,108000,0
557528,965700,965700,965700,965700,0
763161,342897.3,342897.3,0,342897.3,0
930513,536381.1,536381.1,0,536381.1,0
841442,0,1740702.76,0,1740702.76,0
885447,0,848878.74,0,848878.74,0
180711,0,1496984.96,0,1496984.96,0
260465,0,2099475.79,0,2099475.79,0
724130,0,1368090,0,1368090,0
880772,0,844182,0,844182,0
178547,0,45556.97,0,45556.97,0
551695,0,44926.41,0,44926.41,0
337414,0,45262.36,0,45262.36,0
340476,0,1021947.41,0,1021947.41,0
280104,0,2580194.2,0,2580194.2,0
223125,0,2580194.2,0,2580194.2,0
875284,0,331711.13,0,331711.13,0
937883,0,1461300.96,0,1461300.96,0
315866,0,1461300.96,0,1461300.96,0
533719,0,196722.12,0,196722.12,0
887719,0,196722.12,0,196722.12,0
438446,0,1783070.37,0,1783070.37,0
576068,0,56179.15,0,56179.15,0
983120,0,1809452.5,0,1809452.5,0
204739,0,95577.54,0,95577.54,0
658834,0,202091.82,0,202091.82,0
749495,0,134554.76,0,134554.76,0
791969,0,791556.79,0,791556.79,0
944565,0,1068075.34,0,1068075.34,0
568249,0,127049.9,0,127049.9,0
378896,0,8744.63,0,8744.63,0
599617,0,19732.48,0,19732.48,0
858588,0,12043.48,0,12043.48,0
503246,0,4110.79,0,4110.79,0
400493,0,18396.3,0,18396.3,0
656053,0,31288.57,0,31288.57,0
626583,0,52403.6,0,52403.6,0
615681,0,52403.6,0,52403.6,0
867867,0,41481.13,0,41481.13,0
177430,0,41481.13,0,41481.13,0
334615,0,306169.1,0,306169.1,0
796849,556308,556308,556308,556308,0
718741,31083.3,31083.3,31083.3,31083.3,0
229197,720,720,720,720,0
310068,0,0,0,8941160.7,0
240511,0,917114.07,0,917114.07,0
665070,0,412667.66,0,412667.66,0
390990,0,67335.83,0,67335.83,0
410634,0,89781.11,0,89781.11,0
659748,0,56113.2,0,56113.2,0
395107,0,28056.6,0,28056.6,0
682596,0,96936.93,0,96936.93,0
981521,0,118670.2,0,118670.2,0
723412,0,107923.95,0,107923.95,0
546812,0,62769.12,0,62769.12,0
579109,0,208575,0,208575,0
703881,373345.2,373345.2,373345.2,373345.2,0
222608,23850,23850,23850,23850,0
502705,1731150,1731150,1731150,1731150,0
798574,815901.3,815901.3,815901.3,815901.3,0
183731,588042,588042,588042,588042,0
138804,432000,432000,432000,432000,0
876858,189640.8,189640.8,189640.8,189640.8,0
639108,171000,171000,171000,171000,0
980390,55800,55800,55800,55800,0
814008,6300,6300,6300,6300,0
219829,1800,1800,1800,1800,0
634473,0,1714319.64,0,1714319.64,0
471728,0,3698.64,0,3698.64,0
577016,1101778.2,1101778.2,1101778.2,1101778.2,0
543773,0,40875.98,0,40875.98,0
468842,0,4998005.81,0,4998005.81,0
477009,0,102189.95,0,102189.95,0
702221,0,102189.95,0,102189.95,0
451547,0,102189.95,0,102189.95,0
381251,0,102189.95,0,102189.95,0
814778,0,102189.95,0,102189.95,0
436177,0,102189.95,0,102189.95,0
422270,0,102189.95,0,102189.95,0
899033,0,1180.86,0,1180.86,0
960443,0,2343.56,0,2343.56,0
779063,0,102189.95,0,102189.95,0
455228,0,102189.95,0,102189.95,0
658749,0,102189.95,0,102189.95,0
871275,0,102189.95,0,102189.95,0
332589,0,102189.95,0,102189.95,0
547574,0,18167.1,0,18167.1,0
177428,0,13625.33,0,13625.33,0
947369,0,13625.33,0,13625.33,0
453235,0,56785.82,0,56785.82,0
788602,0,852449.51,0,852449.51,0
743535,0,2270.89,0,2270.89,0
935053,0,102189.95,0,102189.95,0
812288,0,799.35,0,799.35,0
303006,0,5698111.79,0,5698111.79,0
580379,0,1044608.41,0,1044608.41,0
446311,0,13625.33,0,13625.33,0
782245,0,13625.33,0,13625.33,0
508328,0,13625.33,0,13625.33,0
928701,0,11036.51,0,11036.51,0
153920,0,1135.44,0,1135.44,0
444812,0,28931.11,0,28931.11,0
734386,0,127.17,0,127.17,0
736510,0,1017.36,0,1017.36,0
153703,0,46489.62,0,46489.62,0
399167,0,3524.42,0,3524.42,0
804950,0,5195.79,0,5195.79,0
561857,0,102189.95,0,102189.95,0
663430,0,102189.95,0,102189.95,0
506115,0,102189.95,0,102189.95,0
361754,0,102189.95,0,102189.95,0
236203,0,472.34,0,472.34,0
150135,0,7948.11,0,7948.11,0
204804,0,13125.73,0,13125.73,0
313605,0,102189.95,0,102189.95,0
855449,0,102189.95,0,102189.95,0
794748,0,102189.95,0,102189.95,0
107051,0,102189.95,0,102189.95,0
183602,0,102189.95,0,102189.95,0
498491,0,102189.95,0,102189.95,0
702253,0,102189.95,0,102189.95,0
319385,0,944.69,0,944.69,0
596894,0,102189.95,0,102189.95,0
772433,0,102189.95,0,102189.95,0
517203,0,102189.95,0,102189.95,0
411653,0,102189.95,0,102189.95,0
456625,0,102189.95,0,102189.95,0
900269,0,102189.95,0,102189.95,0
214401,0,302316.03,0,302316.03,0
417975,0,102189.95,0,102189.95,0
493066,0,517762.43,0,517762.43,0
822643,0,60314.78,0,60314.78,0
477281,0,736676.02,0,736676.02,0
713004,0,155510.4,0,155510.4,0
859645,0,387685.97,0,387685.97,0
354217,0,511040.6,0,511040.6,0
316833,0,211010.9,0,211010.9,0
560360,0,7448.51,0,7448.51,0
205495,0,296752.36,0,296752.36,0
894651,0,782774.13,0,782774.13,0
785598,0,421344.16,0,421344.16,0
845083,0,1580163.7,0,1580163.7,0
630973,0,722525.66,0,722525.66,0
178266,0,158053.79,0,158053.79,0
474414,0,795655.52,0,795655.52,0
190421,0,145997.2,0,145997.2,0
619191,0,139341.68,0,139341.68,0
398298,0,1235.36,0,1235.36,0
987070,0,30702.4,0,30702.4,0
179662,0,11354.44,0,11354.44,0
740875,0,30202.81,0,30202.81,0
669752,0,3524.42,0,3524.42,0
717318,0,8502.2,0,8502.2,0
753485,0,1308.03,0,1308.03,0
218589,0,1962.05,0,1962.05,0
797016,0,2743.23,0,2743.23,0
666109,0,12389.96,0,12389.96,0
581344,0,3969.51,0,3969.51,0
496111,0,799.35,0,799.35,0
258139,0,16223.22,0,16223.22,0
673015,0,34374.88,0,34374.88,0
652869,0,127.17,0,127.17,0
955115,0,25343.11,0,25343.11,0
196125,0,2270.89,0,2270.89,0
591714,0,46489.62,0,46489.62,0
558323,0,127.17,0,127.17,0
758909,0,3660.67,0,3660.67,0
458681,0,47007.38,0,47007.38,0
854459,0,1071.86,0,1071.86,0
854703,0,25433.94,0,25433.94,0
770733,0,20950.3,0,20950.3,0
847896,0,1744.04,0,1744.04,0
463800,0,1598.71,0,1598.71,0
571317,0,3033.91,0,3033.91,0
354908,0,1171.78,0,1171.78,0
586642,0,22890.55,0,22890.55,0
160249,0,139379.62,0,139379.62,0
528823,0,139379.62,0,139379.62,0
358339,0,134002.32,0,134002.32,0
339127,0,21079.02,0,21079.02,0
215597,1048483.8,1048483.8,1048483.8,1048483.8,0
204263,0,14580000,0,14580000,0
351114,0,1374286.5,0,1374286.5,0
108618,0,814176,0,814176,0
561269,0,1221682.5,0,1221682.5,0
705290,0,3736647,0,3736647,0
208802,0,1113489,0,1113489,0
782643,0,13851,0,13851,0
648136,0,881968.5,0,881968.5,0
512912,0,924129,0,924129,0
105883,0,4183123.5,0,4183123.5,0
698725,0,1135202.4,0,1135202.4,0
269604,0,1590895.32,0,1590895.32,0
150736,0,1590895.32,0,1590895.32,0
931796,0,1590895.32,0,1590895.32,0
958825,0,17568.54,0,17568.54,0
487364,0,5823508.68,0,5823508.68,0
231834,0,78596.1,0,78596.1,0
583499,0,811851.48,0,811851.48,0
889978,0,555330.47,0,555330.47,0
216609,0,310500,0,310500,0
182675,0,1496700,0,1496700,0
842179,0,567900,0,567900,0
637024,456818.4,456818.4,0,456818.4,0
458457,0,296123.78,0,296123.78,0
303988,0,1037729.44,0,1037729.44,0
460850,0,9584.06,0,9584.06,0
444202,0,48645.14,0,48645.14,0
993870,0,65573.18,0,65573.18,0
904351,0,161588.95,0,161588.95,0
937993,0,119835.45,0,119835.45,0
928692,0,90189.91,0,90189.91,0
854873,0,844.14,0,844.14,0
924217,0,14430.72,0,14430.72,0
469422,0,494.11,0,494.11,0
486613,0,103859.61,0,103859.61,0
717438,0,1662418.73,0,1662418.73,0
716372,0,352802.2,0,352802.2,0
728231,0,4340.76,0,4340.76,0
912939,0,1108279.15,0,1108279.15,0
817375,0,230891.49,0,230891.49,0
158157,0,923565.96,0,923565.96,0
959746,0,125143.19,0,125143.19,0
743800,0,66219.68,0,66219.68,0
168316,0,82197.37,0,82197.37,0
690436,0,92356.6,0,92356.6,0
365572,0,230891.49,0,230891.49,0
457610,0,84762.11,0,84762.11,0
995820,0,317335.42,0,317335.42,0
175507,0,30904.36,0,30904.36,0
881231,0,42582.86,0,42582.86,0
379254,0,41543.84,0,41543.84,0
224118,0,42442.47,0,42442.47,0
877164,0,54003.67,0,54003.67,0
755627,0,8075.66,0,8075.66,0
178367,0,13851.64,0,13851.64,0
793743,0,51849.92,0,51849.92,0
596798,0,38754.67,0,38754.67,0
603973,0,894.94,0,894.94,0
151105,0,2696.81,0,2696.81,0
998959,0,5704.87,0,5704.87,0
337349,0,1572.83,0,1572.83,0
539184,0,92356.6,0,92356.6,0
132038,0,64412.26,0,64412.26,0
499151,0,902416.3,0,902416.3,0
984705,0,2110.35,0,2110.35,0
215062,0,95627.87,0,95627.87,0
513075,0,1772.32,0,1772.32,0
686858,0,59789.81,0,59789.81,0
921368,0,3005.28,0,3005.28,0
264122,0,559496.26,0,559496.26,0
579231,0,1803.72,0,1803.72,0
271013,0,831.21,0,831.21,0
781328,0,3255.57,0,3255.57,0
955339,0,956.81,0,956.81,0
278435,0,3005.28,0,3005.28,0
527744,0,30015.89,0,30015.89,0
942421,0,1828.66,0,1828.66,0
419674,0,5763.05,0,5763.05,0
400777,0,2682.04,0,2682.04,0
846517,0,914.33,0,914.33,0
249574,0,1496.18,0,1496.18,0
553254,0,17547.75,0,17547.75,0
687564,0,851430.7,0,851430.7,0
808190,0,1296622.35,0,1296622.35,0
597743,0,12510000,0,12510000,0
614920,0,393417,0,393417,0
739587,0,1767046.5,0,1767046.5,0
308869,0,3023662.5,0,3023662.5,0
883600,0,5709735,0,5709735,0
661728,0,6628203,0,6628203,0
155165,0,50589,0,50589,0
180308,0,303534,0,303534,0
946232,0,13680000,0,13680000,0
834920,0,581377.5,0,581377.5,0
439387,0,1689457.5,0,1689457.5,0
831974,0,1965870,0,1965870,0
466485,0,1730281.5,0,1730281.5,0
411190,0,1367725.5,0,1367725.5,0
476709,0,753769.8,0,753769.8,0
263455,0,216216,0,216216,0
854234,0,770310,0,770310,0
483318,0,828265.5,0,828265.5,0
256283,0,8575821,0,8575821,0
904090,0,7406010,0,7406010,0
531764,0,475380,0,475380,0
771057,0,122607,0,122607,0
730427,0,127395,0,127395,0
352088,0,19836,0,19836,0
864800,1580724,1580724,1580724,1580724,0
433395,688905,688905,688905,688905,0
298799,0,225000,0,225000,0
960988,317461.5,317461.5,0,317461.5,0
327073,0,921581.44,0,921581.44,0
876180,0,106427.48,0,106427.48,0
777412,0,83871.07,0,83871.07,0
350454,0,89444.65,0,89444.65,0
775875,0,89444.65,0,89444.65,0
864601,0,8655.47,0,8655.47,0
628207,0,62552.17,0,62552.17,0
405765,0,122348.76,0,122348.76,0
462992,0,95311.26,0,95311.26,0
382162,0,43504.42,0,43504.42,0
689962,0,401780.27,0,401780.27,0
292711,0,139867.83,0,139867.83,0
481966,279000,279000,279000,279000,0
679807,0,277276.92,0,277276.92,0
452104,0,391131.18,0,391131.18,0
752086,0,88665.95,0,110832.44,0
941330,0,17910000,0,17910000,0
586393,323183.7,323183.7,0,323183.7,0
877691,0,893026.29,0,893026.29,0
491207,0,1452076.39,0,1452076.39,0
981595,0,382291.33,0,382291.33,0
775893,1130724,1130724,1130724,1130724,0
849156,0,41789.07,0,41789.07,0
919714,0,44941.91,0,44941.91,0
782729,0,45262.75,0,45262.75,0
435278,0,5941922.91,0,5941922.91,0
159815,0,1362100.01,0,1362100.01,0
282075,0,6647.63,0,6647.63,0
166767,0,35248.38,0,35248.38,0
122391,0,33110.96,0,33110.96,0
265123,0,27888.67,0,27888.67,0
559754,0,27888.67,0,27888.67,0
241837,0,0,0,9720000,0
889530,0,0,0,7862438.7,0
705524,0,0,0,35597.7,0
705236,0,0,0,18810000,0
658529,0,0,0,12960000,0
501961,0,0,0,63360000,0
650684,406800,406800,406800,406800,0
824793,220320,220320,220320,220320,0
811629,0,447535.44,0,447535.44,0
355253,0,707364.9,0,707364.9,0
850212,208800,208800,208800,208800,0
948730,530661.6,530661.6,0,530661.6,0
328093,477872.1,477872.1,0,477872.1,0
222750,0,2857.14,0,2857.14,0
650061,0,14285.7,0,14285.7,0
114474,0,28571.4,0,28571.4,0
929794,0,115237.96,0,115237.96,0
216776,0,79999.91,0,79999.91,0
126595,0,6834.28,0,6834.28,0
207624,0,95237.98,0,95237.98,0
147811,0,12380.94,0,12380.94,0
395351,0,61904.69,0,61904.69,0
816706,0,171428.37,0,171428.37,0
230307,0,57142.79,0,57142.79,0
369178,0,4761.9,0,4761.9,0
840985,0,66666.59,0,66666.59,0
778781,0,64761.83,0,64761.83,0
796126,0,2285.71,0,2285.71,0
750616,0,19285.69,0,19285.69,0
922976,0,754.28,0,754.28,0
727788,0,29333.3,0,29333.3,0
895085,0,2962.85,0,2962.85,0
214667,0,13333.32,0,13333.32,0
320129,0,37108.53,0,37108.53,0
273067,0,2685.71,0,2685.71,0
859439,0,10476.18,0,10476.18,0
384747,0,190475.97,0,190475.97,0
265481,0,24571.4,0,24571.4,0
672561,0,21428.55,0,21428.55,0
711217,0,754.28,0,754.28,0
278200,0,95237.98,0,95237.98,0
615893,0,61904.69,0,61904.69,0
709139,0,6666.66,0,6666.66,0
877098,0,10476.18,0,10476.18,0
897656,0,14285.7,0,14285.7,0
943291,0,10476.18,0,10476.18,0
517863,0,14285.7,0,14285.7,0
635443,0,10476.18,0,10476.18,0
663891,0,5942.85,0,5942.85,0
610109,0,6666.66,0,6666.66,0
266792,0,59381.1,0,59381.1,0
327850,0,2023.81,0,2023.81,0
943983,0,1071.43,0,1071.43,0
859904,0,2857.14,0,2857.14,0
824282,0,754.28,0,754.28,0
458417,0,126666.52,0,126666.52,0
102629,0,201904.53,0,201904.53,0
918370,0,1609.52,0,1609.52,0
804631,0,7999.99,0,7999.99,0
905992,0,4095.23,0,4095.23,0
669524,0,7999.99,0,7999.99,0
945137,0,11428.56,0,11428.56,0
170048,0,6285.71,0,6285.71,0
609228,0,1005.71,0,1005.71,0
886832,0,45714.23,0,45714.23,0
422968,0,33333.29,0,33333.29,0
772064,0,6666.66,0,6666.66,0
100406,0,404.76,0,404.76,0
676030,0,4761.9,0,4761.9,0
360421,0,2857.14,0,2857.14,0
787081,0,20237.12,0,20237.12,0
409016,0,3357.14,0,3357.14,0
486177,0,4095.23,0,4095.23,0
653675,0,33333.29,0,33333.29,0
267104,0,14285.7,0,14285.7,0
499487,0,3357.14,0,3357.14,0
150111,0,1485.71,0,1485.71,0
576448,0,2330463.6,0,2330463.6,0
739874,1093860,0,1093860,1093860,0
914224,0,0,67500,67500,0
963608,0,0,101974.5,101974.5,0
716028,0,0,1788300,1788300,0
158357,0,0,708794.1,708794.1,0
204672,0,0,270000,270000,0
196580,0,0,29457,29457,0
237367,0,0,59387.4,59387.4,0
266823,1393115.4,1393115.4,1393115.4,1393115.4,0
752535,1393115.4,1393115.4,1393115.4,1393115.4,0
757259,1393115.4,1393115.4,1393115.4,1393115.4,0
364611,1393115.4,1393115.4,1393115.4,1393115.4,0
693984,1393115.4,1393115.4,1393115.4,1393115.4,0
557784,1393114.5,1393114.5,1393114.5,1393114.5,0
146979,1393114.5,1393114.5,1393114.5,1393114.5,0
713631,1393114.5,1393114.5,1393114.5,1393114.5,0
564756,0,30265.42,0,30265.42,0
812199,0,57124.76,0,57124.76,0
840542,0,329427.09,0,329427.09,0
104806,0,108118.59,0,108118.59,0
738393,0,224721.37,0,224721.37,0
450124,0,224721.37,0,224721.37,0
789219,0,58500,0,58500,0
791844,1655653.5,1655653.5,1655653.5,1655653.5,0
151810,0,1142895.09,0,1142895.09,0
833672,0,1142895.09,0,1142895.09,0
543396,0,1839148.74,0,1839148.74,0
599471,0,3783708.72,0,3783708.72,0
379343,0,3260351.16,0,3260351.16,0
293904,0,24041.16,0,24041.16,0
132127,0,146096.28,0,146096.28,0
709767,0,1849.32,0,1849.32,0
383835,0,372637.98,0,372637.98,0
240105,0,53630.28,0,53630.28,0
895382,0,34416,0,34416,0
208198,2016263.7,2016263.7,2016263.7,2016263.7,0
544186,0,17910000,0,17910000,0
478059,345203.1,345203.1,0,345203.1,0
653530,0,625461.69,0,625461.69,0
581493,0,568601.54,0,568601.54,0
532164,0,78616.93,0,78616.93,0
992071,0,295270.57,0,295270.57,0
571519,0,1563197.15,0,1563197.15,0
462693,0,1563197.15,0,1563197.15,0
251655,0,4387.92,0,4387.92,0
425458,0,1281551.99,0,1281551.99,0
773823,0,1461726.46,0,1461726.46,0
858567,0,173688.57,0,173688.57,0
762658,0,3080686.78,0,3080686.78,0
437728,0,746860.86,0,746860.86,0
313588,0,368402.6,0,368402.6,0
645460,0,601510.95,0,601510.95,0
992617,0,456161.04,0,456161.04,0
418380,0,9141.5,0,9141.5,0
999741,0,42050.92,0,42050.92,0
275152,0,18283.01,0,18283.01,0
548500,0,22853.76,0,22853.76,0
196745,0,4936.41,0,4936.41,0
696619,0,36474.6,0,36474.6,0
480512,0,9141.5,0,9141.5,0
810147,0,2742.45,0,2742.45,0
273195,0,685145.65,0,685145.65,0
160327,0,903001.4,0,903001.4,0
621578,0,39277.39,0,39277.39,0
618222,0,91415.04,0,91415.04,0
583738,0,377544.11,0,377544.11,0
651331,0,20476.97,0,20476.97,0
437686,0,142607.46,0,142607.46,0
254272,0,28155.83,0,28155.83,0
675633,0,14077.92,0,14077.92,0
663636,0,279371.67,0,279371.67,0
565313,0,25504.8,0,25504.8,0
257905,0,189686.2,0,189686.2,0
468991,0,423251.63,0,423251.63,0
265637,22860000,22860000,22860000,22860000,0
890581,0,2182570.2,0,2182570.2,0
573907,0,1154977.2,0,1154977.2,0
975456,0,2782157.4,0,2782157.4,0
835857,0,19080000,0,19080000,0
980254,0,7581106.67,0,7581106.67,0
342482,0,11340000,0,11340000,0
894017,0,598023,0,598023,0
922460,0,593163,0,593163,0
762742,0,700326,0,700326,0
182971,0,501187.5,0,501187.5,0
165828,0,92583,0,92583,0
914569,0,7504335,0,7504335,0
408779,0,8034948,0,8034948,0
541011,0,8014428,0,8014428,0
559069,0,57519,0,57519,0
989621,0,40527,0,40527,0
647082,0,530955,0,530955,0
277742,0,48906,0,48906,0
254306,0,5378926.5,0,5378926.5,0
299967,0,1566135,0,1566135,0
384809,0,1074987,0,1074987,0
596247,0,930604.5,0,930604.5,0
969408,0,2486866.5,0,2486866.5,0
923840,0,943272,0,943272,0
152028,1540931.4,1540931.4,1540931.4,1540931.4,0
494047,0,149261.1,0,149261.1,0
879420,0,89781.11,0,89781.11,0
142754,0,1069517.51,0,1069517.51,0
452401,0,56113.2,0,56113.2,0
533721,0,336679.17,0,336679.17,0
216361,0,404015.01,0,404015.01,0
723319,0,897811.13,0,897811.13,0
458128,0,1122263.91,0,1122263.91,0
362583,0,561131.96,0,561131.96,0
597266,0,520963.89,0,520963.89,0
183346,0,8692818.96,0,8692818.96,0
879414,81000,81000,81000,81000,0
391573,0,2831308.92,0,2831308.92,0
830766,0,1152126.36,0,1152126.36,0
529679,0,256130.82,0,256130.82,0
382187,0,4500,0,4500,0
105406,0,945.9,0,945.9,0
396196,3199140,3199140,3199140,3199140,0
606759,3690000,3690000,3690000,3690000,0
947951,608400,608400,608400,608400,0
277809,1265135.4,1265135.4,1265135.4,1265135.4,0
190319,2443073.4,2443073.4,2443073.4,2443073.4,0
538114,302398.2,302398.2,0,302398.2,0
351299,0,959683.05,0,959683.05,0
543315,0,4839381,0,4839381,0
560348,0,2872602,0,2872602,0
966714,0,1630035,0,1630035,0
864195,0,98595,0,98595,0
941985,0,225684,0,225684,0
120551,0,863442,0,863442,0
746369,0,1224747,0,1224747,0
919045,0,504306,0,504306,0
556306,0,658647,0,658647,0
148010,0,702000,0,702000,0
222845,0,1383287.79,0,1383287.79,0
187623,0,10800000,0,10800000,0
133300,0,369000,0,369000,0
712435,0,5949000,0,5949000,0
741505,0,0,295963.2,295963.2,0
136047,0,0,5278341.6,5278341.6,0
655600,0,0,255681.9,255681.9,0
915200,0,0,945000,945000,0
715975,0,0,117034.2,117034.2,0
695144,0,0,53096.4,53096.4,0
859535,0,0,47004.3,47004.3,0
730550,0,0,61393.5,61393.5,0
238020,0,0,463540.5,463540.5,0
813725,0,671984.69,0,671984.69,0
331124,0,202849.2,0,202849.2,0
463311,0,4071012.33,0,4071012.33,0
694006,0,287580.13,0,287580.13,0
621123,0,1056188.38,0,1056188.38,0
863196,0,97750.31,0,97750.31,0
786615,0,391810.39,0,391810.39,0
656031,0,633377.69,0,633377.69,0
170947,0,68809.37,0,68809.37,0
631965,0,241567.31,0,241567.31,0
638133,0,114449.6,0,114449.6,0
745305,0,1207836.53,0,1207836.53,0
169390,0,345096.15,0,345096.15,0
964634,0,80522.44,0,80522.44,0
198525,0,747708.33,0,747708.33,0
536414,0,196396.18,0,196396.18,0
721657,2030851.8,2030851.8,2030851.8,2030851.8,0
527425,819000,819000,819000,819000,0
429571,419670,419670,419670,419670,0
292378,97308,97308,97308,97308,0
668065,0,277276.92,0,277276.92,0
312042,0,2859364.8,0,2859364.8,0
916939,0,33743.7,0,33743.7,0
790656,0,33743.7,0,33743.7,0
283590,0,33743.7,0,33743.7,0
610159,0,33743.7,0,33743.7,0
486421,0,1124.1,0,1124.1,0
945096,29250,29250,29250,29250,0
399038,311223.6,311223.6,0,311223.6,0
367827,350059.5,350059.5,0,350059.5,0
579830,0,814174.73,0,814174.73,0
306050,0,67320,0,67320,0
264110,0,35010,0,35010,0
635501,0,1052847,0,1052847,0
238242,0,937332,0,937332,0
299763,0,1146636,0,1146636,0
979896,0,914229,0,914229,0
461666,0,1041678,0,1041678,0
807804,0,1212579,0,1212579,0
211173,0,2338353,0,2338353,0
959466,0,26532,0,26532,0
231532,0,5215572,0,5215572,0
770470,0,250776,0,250776,0
294229,0,1047303,0,1047303,0
774741,0,4273758,0,4273758,0
139991,0,3333627,0,3333627,0
693820,0,2401362,0,2401362,0
989069,0,4344633,0,4344633,0
804053,0,117657,0,117657,0
483810,0,6120,0,6120,0
604953,0,161829,0,161829,0
741671,0,4659309,0,4659309,0
155003,0,1820439,0,1820439,0
424544,0,1664838,0,1664838,0
427227,0,1923651,0,1923651,0
914107,0,54009,0,54009,0
357509,0,1058778,0,1058778,0
192429,0,4379715,0,4379715,0
183250,0,129060,0,129060,0
106282,0,1439100,0,1439100,0
732266,0,247410,0,247410,0
332303,0,729900,0,729900,0
862049,0,414828,0,414828,0
805179,0,342792,0,342792,0
270133,0,355887,0,355887,0
324098,0,823194,0,823194,0
308001,0,1051488,0,1051488,0
964793,0,1297125,0,1297125,0
925188,15930000,15930000,15930000,15930000,0
244068,0,36900,0,36900,0
142480,0,9180000,0,9180000,0
631264,0,0,42300000,42300000,0
109567,0,0,5041458,5041458,0
436907,0,0,459532.8,459532.8,0
351895,0,0,2719310.4,2719310.4,0
359580,0,0,56044.8,56044.8,0
285385,0,0,73626.3,73626.3,0
829699,0,69303.16,0,69303.16,0
430448,0,60244.25,0,60244.25,0
992607,0,55394.95,0,55394.95,0
503381,0,202849.2,0,202849.2,0
126134,0,604619.68,0,604619.68,0
447229,0,32653.39,0,32653.39,0
447474,0,345096.15,0,345096.15,0
876796,0,172548.08,0,172548.08,0
559664,0,108160.43,0,108160.43,0
168946,0,176896.85,0,176896.85,0
940004,0,113629.22,0,113629.22,0
841937,0,362350.96,0,362350.96,0
462164,0,362350.96,0,362350.96,0
731298,0,606727.29,0,606727.29,0
887745,0,301959.69,0,301959.69,0
664130,0,259685.14,0,259685.14,0
878508,0,258477.58,0,258477.58,0
457960,0,43213.89,0,43213.89,0
829503,0,180880.89,0,180880.89,0
483922,0,85433.46,0,85433.46,0
831205,0,356599.36,0,356599.36,0
586857,0,527464.04,0,527464.04,0
